TICKER,CUSIP,OFTIC,CNAME,PENDS,MEASURE,PDICITY,ANNDATS,VALUE
PRU,74432010,PRU,PRUDENTIAL FINL,20201231,EPS,QTR,20210204,2.93
PRU,74432010,PRU,PRUDENTIAL FINL,20200930,EPS,QTR,20201103,3.21
PRU,74432010,PRU,PRUDENTIAL FINL,20200630,EPS,QTR,20200804,1.85
PRU,74432010,PRU,PRUDENTIAL FINL,20200331,EPS,QTR,20200505,2.32
PRU,74432010,PRU,PRUDENTIAL FINL,20191231,EPS,QTR,20200204,2.33
PRUD,G3223R10,RE,EVEREST RE GROUP,20220630,EPS,QTR,20220727,9.79
PRUD,G3223R10,RE,EVEREST RE GROUP,20220331,EPS,QTR,20220427,10.31
PRUD,G3223R10,RE,EVEREST RE GROUP,20211231,EPS,QTR,20220209,9.12
PRUD,G3223R10,RE,EVEREST RE GROUP,20210930,EPS,QTR,20211027,-1.34
PRUD,G3223R10,RE,EVEREST RE GROUP,20210630,EPS,QTR,20210728,14.63
PRUD,G3223R10,RE,EVEREST RE GROUP,20210331,EPS,QTR,20210428,6.49
PRUD,G3223R10,RE,EVEREST RE GROUP,20201231,EPS,QTR,20210208,-1.12
PRUD,G3223R10,RE,EVEREST RE GROUP,20200930,EPS,QTR,20201029,2.42
PRUD,G3223R10,RE,EVEREST RE GROUP,20200630,EPS,QTR,20200805,2.07
PRUD,G3223R10,RE,EVEREST RE GROUP,20200331,EPS,QTR,20200506,4.03
PRUD,G3223R10,RE,EVEREST RE GROUP,20191231,EPS,QTR,20200210,3.2
PRWS,36322520,GALT,GALECTIN THERA,20220630,EPS,QTR,20220815,-0.16
PRWS,36322520,GALT,GALECTIN THERA,20220331,EPS,QTR,20220516,-0.17
PRWS,36322520,GALT,GALECTIN THERA,20211231,EPS,QTR,20220331,-0.12
PRWS,36322520,GALT,GALECTIN THERA,20210930,EPS,QTR,20211115,-0.14
PRWS,36322520,GALT,GALECTIN THERA,20210630,EPS,QTR,20210816,-0.14
PRWS,36322520,GALT,GALECTIN THERA,20210331,EPS,QTR,20210517,-0.11
PRWS,36322520,GALT,GALECTIN THERA,20201231,EPS,QTR,20210331,-0.13
PRWS,36322520,GALT,GALECTIN THERA,20200930,EPS,QTR,20201109,-0.1
PRWS,36322520,GALT,GALECTIN THERA,20200630,EPS,QTR,20200810,-0.11
PRWS,36322520,GALT,GALECTIN THERA,20200331,EPS,QTR,20200511,-0.06
PRWS,36322520,GALT,GALECTIN THERA,20191231,EPS,QTR,20200316,-0.12
PSC,29670G10,WTRG,ESSENTIAL,20220630,EPS,QTR,20220803,0.31
PSC,29670G10,WTRG,ESSENTIAL,20220331,EPS,QTR,20220509,0.76
PSC,29670G10,WTRG,ESSENTIAL,20211231,EPS,QTR,20220223,0.44
PSC,29670G10,WTRG,ESSENTIAL,20210930,EPS,QTR,20211101,0.19
PSC,29670G10,WTRG,ESSENTIAL,20210630,EPS,QTR,20210804,0.32
PSC,29670G10,WTRG,ESSENTIAL,20210331,EPS,QTR,20210505,0.72
PSC,29670G10,WTRG,ESSENTIAL,20201231,EPS,QTR,20210224,0.46
PSC,29670G10,WTRG,ESSENTIAL,20200930,EPS,QTR,20201103,0.23
PSC,29670G10,WTRG,ESSENTIAL,20200630,EPS,QTR,20200805,0.29
PSC,29670G10,WTRG,ESSENTIAL,20200331,EPS,QTR,20200506,0.6
PSC,03836W10,WTR,AQUA AMERICA INC,20191231,EPS,QTR,20200226,0.34
PSDZ,30233G20,EYPT,EYEPOINT,20220630,EPS,QTR,20220803,-0.52
PSDZ,30233G20,EYPT,EYEPOINT,20220331,EPS,QTR,20220504,-0.56
PSDZ,30233G20,EYPT,EYEPOINT,20211231,EPS,QTR,20220303,-0.59
PSDZ,30233G20,EYPT,EYEPOINT,20210930,EPS,QTR,20211103,-0.58
PSDZ,30233G20,EYPT,EYEPOINT,20210630,EPS,QTR,20210804,-0.35
PSDZ,30233G20,EYPT,EYEPOINT,20210331,EPS,QTR,20210505,-0.5
PSDZ,30233G20,EYPT,EYEPOINT,20201231,EPS,QTR,20210304,-1
PSDZ,30233G10,EYPT,EYEPOINT,20200930,EPS,QTR,20201105,-0.3
PSDZ,30233G10,EYPT,EYEPOINT,20200630,EPS,QTR,20200805,-1
PSDZ,30233G10,EYPT,EYEPOINT,20200331,EPS,QTR,20200506,-1.1
PSDZ,30233G10,EYPT,EYEPOINT,20191231,EPS,QTR,20200305,-1
PSMT,74151110,PSMT,PRICESMART,20220531,EPS,QTR,20220711,0.62
PSMT,74151110,PSMT,PRICESMART,20220228,EPS,QTR,20220407,1.03
PSMT,74151110,PSMT,PRICESMART,20211130,EPS,QTR,20220106,0.98
PSMT,74151110,PSMT,PRICESMART,20210831,EPS,QTR,20211021,0.63
PSMT,74151110,PSMT,PRICESMART,20210531,EPS,QTR,20210708,0.73
PSMT,74151110,PSMT,PRICESMART,20210228,EPS,QTR,20210408,
PSMT,74151110,PSMT,PRICESMART,20201130,EPS,QTR,20210107,0.9
PSMT,74151110,PSMT,PRICESMART,20200831,EPS,QTR,20201029,0.65
PSMT,74151110,PSMT,PRICESMART,20200531,EPS,QTR,20200709,0.41
PSMT,74151110,PSMT,PRICESMART,20200229,EPS,QTR,20200408,0.85
PSMT,74151110,PSMT,PRICESMART,20191130,EPS,QTR,20200109,0.64
PSN,70202L10,PSN,PARSONS,20220630,EPS,QTR,20220803,0.41
PSN,70202L10,PSN,PARSONS,20220331,EPS,QTR,20220504,0.4
PSN,70202L10,PSN,PARSONS,20211231,EPS,QTR,20220223,0.55
PSN,70202L10,PSN,PARSONS,20210930,EPS,QTR,20211103,0.44
PSN,70202L10,PSN,PARSONS,20210630,EPS,QTR,20210804,0.32
PSN,70202L10,PSN,PARSONS,20210331,EPS,QTR,20210505,0.09
PSN,70202L10,PSN,PARSONS,20201231,EPS,QTR,20210224,0.21
PSN,70202L10,PSN,PARSONS,20200930,EPS,QTR,20201104,0.4
PSN,70202L10,PSN,PARSONS,20200630,EPS,QTR,20200805,0.23
PSN,70202L10,PSN,PARSONS,20200331,EPS,QTR,20200506,0.13
PSN,70202L10,PSN,PARSONS,20191231,EPS,QTR,20200310,0.14
PSNL,71535D10,PSNL,PERSONALIS,20220630,EPS,QTR,20220803,-0.6
PSNL,71535D10,PSNL,PERSONALIS,20220331,EPS,QTR,20220504,-0.63
PSNL,71535D10,PSNL,PERSONALIS,20211231,EPS,QTR,20220224,-0.45
PSNL,71535D10,PSNL,PERSONALIS,20210930,EPS,QTR,20211104,-0.4
PSNL,71535D10,PSNL,PERSONALIS,20210630,EPS,QTR,20210804,-0.34
PSNL,71535D10,PSNL,PERSONALIS,20210331,EPS,QTR,20210505,-0.29
PSNL,71535D10,PSNL,PERSONALIS,20201231,EPS,QTR,20210225,-0.34
PSNL,71535D10,PSNL,PERSONALIS,20200930,EPS,QTR,20201105,-0.27
PSNL,71535D10,PSNL,PERSONALIS,20200630,EPS,QTR,20200806,-0.29
PSNL,71535D10,PSNL,PERSONALIS,20200331,EPS,QTR,20200507,-0.29
PSNL,71535D10,PSNL,PERSONALIS,20191231,EPS,QTR,20200325,-0.21
PSTG,74624M10,PSTG,PURE STORAGE,20220731,EPS,QTR,20220831,0.32
PSTG,74624M10,PSTG,PURE STORAGE,20220430,EPS,QTR,20220601,0.25
PSTG,74624M10,PSTG,PURE STORAGE,20220131,EPS,QTR,20220302,0.36
PSTG,74624M10,PSTG,PURE STORAGE,20211031,EPS,QTR,20211123,0.22
PSTG,74624M10,PSTG,PURE STORAGE,20210731,EPS,QTR,20210825,0.14
PSTG,74624M10,PSTG,PURE STORAGE,20210430,EPS,QTR,20210526,0
PSTG,74624M10,PSTG,PURE STORAGE,20210131,EPS,QTR,20210224,0.13
PSTG,74624M10,PSTG,PURE STORAGE,20201031,EPS,QTR,20201124,0.01
PSTG,74624M10,PSTG,PURE STORAGE,20200731,EPS,QTR,20200825,0.06
PSTG,74624M10,PSTG,PURE STORAGE,20200430,EPS,QTR,20200528,-0.02
PSTG,74624M10,PSTG,PURE STORAGE,20200131,EPS,QTR,20200227,0.23
PSXX,71854610,PSX,PHILLIPS 66,20220630,EPS,QTR,20220729,6.77
PSXX,71854610,PSX,PHILLIPS 66,20220331,EPS,QTR,20220429,1.32
PSXX,71854610,PSX,PHILLIPS 66,20211231,EPS,QTR,20220128,2.94
PSXX,71854610,PSX,PHILLIPS 66,20210930,EPS,QTR,20211029,3.18
PSXX,71854610,PSX,PHILLIPS 66,20210630,EPS,QTR,20210803,0.74
PSXX,71854610,PSX,PHILLIPS 66,20210331,EPS,QTR,20210430,-1.16
PSXX,71854610,PSX,PHILLIPS 66,20201231,EPS,QTR,20210129,-1.16
PSXX,71854610,PSX,PHILLIPS 66,20200930,EPS,QTR,20201030,-0.01
PSXX,71854610,PSX,PHILLIPS 66,20200630,EPS,QTR,20200731,-0.74
PSXX,71854610,PSX,PHILLIPS 66,20200331,EPS,QTR,20200501,1.02
PSXX,71854610,PSX,PHILLIPS 66,20191231,EPS,QTR,20200131,1.54
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20220630,EPS,QTR,20220804,-2.13
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20220331,EPS,QTR,20220503,-1.78
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20211231,EPS,QTR,20220222,-2.03
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20210930,EPS,QTR,20211028,-1.89
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20210630,EPS,QTR,20210729,-1.68
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20210331,EPS,QTR,20210504,-1.83
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20201231,EPS,QTR,20210225,-1.08
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20200930,EPS,QTR,20201029,-1.03
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20200630,EPS,QTR,20200805,-2.62
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20200331,EPS,QTR,20200430,-1.81
PTCT,69366J20,PTCT,PTC THERAPEUTICS,20191231,EPS,QTR,20200302,-1.37
PTEN,70348110,PTEN,PATTERSON-UTI,20220630,EPS,QTR,20220727,0.1
PTEN,70348110,PTEN,PATTERSON-UTI,20220331,EPS,QTR,20220427,-0.13
PTEN,70348110,PTEN,PATTERSON-UTI,20211231,EPS,QTR,20220210,-0.38
PTEN,70348110,PTEN,PATTERSON-UTI,20210930,EPS,QTR,20211028,-0.43
PTEN,70348110,PTEN,PATTERSON-UTI,20210630,EPS,QTR,20210729,-0.54
PTEN,70348110,PTEN,PATTERSON-UTI,20210331,EPS,QTR,20210429,-0.57
PTEN,70348110,PTEN,PATTERSONUTI,20201231,EPS,QTR,20210204,-0.57
PTEN,70348110,PTEN,PATTERSONUTI,20200930,EPS,QTR,20201022,-0.6
PTEN,70348110,PTEN,PATTERSONUTI,20200630,EPS,QTR,20200723,-0.54
PTEN,70348110,PTEN,PATTERSONUTI,20200331,EPS,QTR,20200423,-0.44
PTEN,70348110,PTEN,PATTERSONUTI,20191231,EPS,QTR,20200206,-0.43
PTLA,73701010,PTLA,PORTOLA PHARMACE,20200331,EPS,QTR,20200511,-0.88
PTLA,73701010,PTLA,PORTOLA PHARMACE,20191231,EPS,QTR,20200226,-0.89
PTRW,74144T10,TROW,T ROWE PRICE GRP,20220630,EPS,QTR,20220728,1.79
PTRW,74144T10,TROW,T ROWE PRICE GRP,20220331,EPS,QTR,20220428,2.62
PTRW,74144T10,TROW,T ROWE PRICE GRP,20211231,EPS,QTR,20220127,3.17
PTRW,74144T10,TROW,T ROWE PRICE GRP,20210930,EPS,QTR,20211028,3.27
PTRW,74144T10,TROW,T ROWE PRICE GRP,20210630,EPS,QTR,20210729,3.31
PTRW,74144T10,TROW,T ROWE PRICE GRP,20210331,EPS,QTR,20210429,3.01
PTRW,74144T10,TROW,T ROWE PRICE GRP,20201231,EPS,QTR,20210128,2.89
PTRW,74144T10,TROW,T ROWE PRICE GRP,20200930,EPS,QTR,20201029,2.55
PTRW,74144T10,TROW,T ROWE PRICE GRP,20200630,EPS,QTR,20200729,2.29
PTRW,74144T10,TROW,T ROWE PRICE GRP,20200331,EPS,QTR,20200428,1.87
PTRW,74144T10,TROW,T ROWE PRICE GRP,20191231,EPS,QTR,20200129,2.03
PURO,04010E10,AGX,ARGAN INC,20220731,EPS,QTR,20220908,0.3
PURO,04010E10,AGX,ARGAN INC,20220430,EPS,QTR,20220608,0.5
PURO,04010E10,AGX,ARGAN INC,20220131,EPS,QTR,20220413,0.14
PURO,04010E10,AGX,ARGAN INC,20211031,EPS,QTR,20211208,0.78
PURO,04010E10,AGX,ARGAN INC,20210731,EPS,QTR,20210907,0.81
PURO,04010E10,AGX,ARGAN INC,20210430,EPS,QTR,20210608,0.67
PURO,04010E10,AGX,ARGAN INC,20210131,EPS,QTR,20210414,0.6
PURO,04010E10,AGX,ARGAN INC,20201031,EPS,QTR,20201209,0.6
PURO,04010E10,AGX,ARGAN INC,20200731,EPS,QTR,20200909,0.36
PURO,04010E10,AGX,ARGAN INC,20200430,EPS,QTR,20200609,-0.05
PURO,04010E10,AGX,ARGAN INC,20200131,EPS,QTR,20200414,-0.46
PVH,69365610,PVH,PVH,20220731,EPS,QTR,20220830,2.08
PVH,69365610,PVH,PVH,20220430,EPS,QTR,20220601,2.22
PVH,69365610,PVH,PVH,20220131,EPS,QTR,20220329,2.84
PVH,69365610,PVH,PVH,20211031,EPS,QTR,20211201,2.67
PVH,69365610,PVH,PVH,20210731,EPS,QTR,20210831,2.72
PVH,69365610,PVH,PVH,20210430,EPS,QTR,20210602,1.92
PVH,69365610,PVH,PVH CORP,20210131,EPS,QTR,20210330,-0.38
PVH,69365610,PVH,PVH CORP,20201031,EPS,QTR,20201202,1.32
PVH,69365610,PVH,PVH CORP,20200731,EPS,QTR,20200902,0.13
PVH,69365610,PVH,PVH CORP,20200430,EPS,QTR,20200611,-3.03
PVH,69365610,PVH,PVH CORP,20200131,EPS,QTR,20200401,1.88
PVIR,70788V10,ROCC,RANGER OIL US,20220630,EPS,QTR,20220802,5.59
PVIR,70788V10,ROCC,RANGER OIL US,20220331,EPS,QTR,20220504,4.67
PVIR,70788V10,ROCC,RANGER OIL US,20211231,EPS,QTR,20220307,1.73
PVIR,70788V10,PVAC,PENN VIRGINIA,20210930,EPS,QTR,20211103,1.15
PVIR,70788V10,PVAC,PENN VIRGINIA,20210630,EPS,QTR,20210803,1.05
PVIR,70788V10,PVAC,PENN VIRGINIA,20210331,EPS,QTR,20210504,0.39
PVIR,70788V10,PVAC,PENN VIRGINIA,20201231,EPS,QTR,20210308,1.43
PVIR,70788V10,PVAC,PENN VIRGINIA,20200930,EPS,QTR,20201103,1.14
PVIR,70788V10,PVAC,PENN VIRGINIA,20200630,EPS,QTR,20200806,1.29
PVIR,70788V10,PVAC,PENN VIRGINIA,20200331,EPS,QTR,20200507,1.89
PVIR,70788V10,PVAC,PENN VIRGINIA,20191231,EPS,QTR,20200227,2.75
PWR1,74762E10,PWR,QUANTA SERVICES,20220630,EPS,QTR,20220804,1.54
PWR1,74762E10,PWR,QUANTA SERVICES,20220331,EPS,QTR,20220505,1.37
PWR1,74762E10,PWR,QUANTA SERVICES,20211231,EPS,QTR,20220224,1.54
PWR1,74762E10,PWR,QUANTA SERVICES,20210930,EPS,QTR,20211104,1.48
PWR1,74762E10,PWR,QUANTA SERVICES,20210630,EPS,QTR,20210805,1.06
PWR1,74762E10,PWR,QUANTA SERVICES,20210331,EPS,QTR,20210506,0.83
PWR1,74762E10,PWR,QUANTA SERVICES,20201231,EPS,QTR,20210225,1.22
PWR1,74762E10,PWR,QUANTA SERVICES,20200930,EPS,QTR,20201029,1.4
PWR1,74762E10,PWR,QUANTA SERVICES,20200630,EPS,QTR,20200806,0.74
PWR1,74762E10,PWR,QUANTA SERVICES,20200331,EPS,QTR,20200507,0.47
PWR1,74762E10,PWR,QUANTA SERVICES,20191231,EPS,QTR,20200227,0.93
PX1,G5494J10,LIN,LINDE IR,20220630,EPS,QTR,20220728,3.1
PX1,G5494J10,LIN,LINDE IR,20220331,EPS,QTR,20220428,2.93
PX1,G5494J10,LIN,LINDE PU,20211231,EPS,QTR,20220210,2.77
PX1,G5494J10,LIN,LINDE PU,20210930,EPS,QTR,20211028,2.73
PX1,G5494J10,LIN,LINDE PU,20210630,EPS,QTR,20210730,2.7
PX1,G5494J10,LIN,LINDE PU,20210331,EPS,QTR,20210506,2.49
PX1,G5494J10,LIN,LINDE PU,20201231,EPS,QTR,20210205,2.3
PX1,G5494J10,LIN,LINDE PU,20200930,EPS,QTR,20201104,2.15
PX1,G5494J10,LIN,LINDE PU,20200630,EPS,QTR,20200730,1.9
PX1,G5494J10,LIN,LINDE PU,20200331,EPS,QTR,20200507,1.89
PX1,G5494J10,LIN,LINDE PU,20191231,EPS,QTR,20200213,1.89
PXLW,72581M30,PXLW,PIXELWORKS,20220630,EPS,QTR,20220810,-0.06
PXLW,72581M30,PXLW,PIXELWORKS,20220331,EPS,QTR,20220510,-0.06
PXLW,72581M30,PXLW,PIXELWORKS,20211231,EPS,QTR,20220210,-0.03
PXLW,72581M30,PXLW,PIXELWORKS,20210930,EPS,QTR,20211109,-0.04
PXLW,72581M30,PXLW,PIXELWORKS,20210630,EPS,QTR,20210810,-0.05
PXLW,72581M30,PXLW,PIXELWORKS,20210331,EPS,QTR,20210504,-0.12
PXLW,72581M30,PXLW,PIXELWORKS,20201231,EPS,QTR,20210211,-0.11
PXLW,72581M30,PXLW,PIXELWORKS,20200930,EPS,QTR,20201029,-0.11
PXLW,72581M30,PXLW,PIXELWORKS,20200630,EPS,QTR,20200810,-0.1
PXLW,72581M30,PXLW,PIXELWORKS,20200331,EPS,QTR,20200430,-0.07
PXLW,72581M30,PXLW,PIXELWORKS,20191231,EPS,QTR,20200206,-0.06
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20220630,EPS,QTR,20220802,0.93
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20220331,EPS,QTR,20220427,0.88
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20211231,EPS,QTR,20220201,1.11
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20210930,EPS,QTR,20211108,1.11
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20210630,EPS,QTR,20210728,1.15
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20210331,EPS,QTR,20210505,1.22
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20201231,EPS,QTR,20210203,1.08
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20200930,EPS,QTR,20201102,1.07
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20200630,EPS,QTR,20200729,1.07
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20200331,EPS,QTR,20200506,0.83
PYPLV,70450Y10,PYPL,PAYPAL HLDG,20191231,EPS,QTR,20200129,0.86
PZB,10969610,BCO,BRINKS,20220630,EPS,QTR,20220803,1.29
PZB,10969610,BCO,BRINKS,20220331,EPS,QTR,20220510,1.15
PZB,10969610,BCO,BRINKS,20211231,EPS,QTR,20220223,1.68
PZB,10969610,BCO,BRINKS,20210930,EPS,QTR,20211027,1.14
PZB,10969610,BCO,BRINKS,20210630,EPS,QTR,20210722,1.18
PZB,10969610,BCO,BRINKS,20210331,EPS,QTR,20210428,0.82
PZB,10969610,BCO,BRINKS,20201231,EPS,QTR,20210223,1.64
PZB,10969610,BCO,BRINKS,20200930,EPS,QTR,20201029,0.86
PZB,10969610,BCO,BRINKS,20200630,EPS,QTR,20200729,0.67
PZB,10969610,BCO,BRINKS,20200331,EPS,QTR,20200505,0.36
PZB,10969610,BCO,BRINKS,20191231,EPS,QTR,20200206,1.18
PZNM,74731Q10,PZN,PZENA INVESTMENT,20201231,EPS,QTR,20210202,0.22
PZNM,74731Q10,PZN,PZENA INVESTMENT,20200930,EPS,QTR,20201020,0.0338
PZNM,74731Q10,PZN,PZENA INVESTMENT,20200630,EPS,QTR,20200728,0.1277
PZNM,74731Q10,PZN,PZENA INVESTMENT,20200331,EPS,QTR,20200511,0
PZNM,74731Q10,PZN,PZENA INVESTMENT,20191231,EPS,QTR,20200204,-0.0833
PZZA,69881310,PZZA,PAPA JOHN'S,20220630,EPS,QTR,20220804,0.74
PZZA,69881310,PZZA,PAPA JOHN'S,20220331,EPS,QTR,20220505,0.95
PZZA,69881310,PZZA,PAPA JOHN'S,20211231,EPS,QTR,20220224,0.75
PZZA,69881310,PZZA,PAPA JOHN'S,20210930,EPS,QTR,20211104,0.83
PZZA,69881310,PZZA,PAPA JOHN'S,20210630,EPS,QTR,20210805,0.93
PZZA,69881310,PZZA,PAPA JOHN'S,20210331,EPS,QTR,20210506,0.9
PZZA,69881310,PZZA,PAPA JOHN'S,20201231,EPS,QTR,20210225,0.4
PZZA,69881310,PZZA,PAPA JOHN'S,20200930,EPS,QTR,20201105,0.35
PZZA,69881310,PZZA,PAPA JOHN'S,20200630,EPS,QTR,20200806,0.48
PZZA,69881310,PZZA,PAPA JOHN'S,20200331,EPS,QTR,20200506,0.41
PZZA,69881310,PZZA,PAPA JOHN'S,20191231,EPS,QTR,20200226,0.37
PZZI,75419810,RAVE,RAVE RESTAURANT,20220331,EPS,QTR,20220506,
PZZI,75419810,RAVE,RAVE RESTAURANT,20211231,EPS,QTR,20220204,
PZZI,75419810,RAVE,RAVE RESTAURANT,20210930,EPS,QTR,20211104,
PZZI,75419810,RAVE,RAVE RESTAURANT,20210630,EPS,QTR,20210921,
PZZI,75419810,RAVE,RAVE RESTAURANT,20210331,EPS,QTR,20210506,
PZZI,75419810,RAVE,RAVE RESTAURANT,20201231,EPS,QTR,20210204,
PZZI,75419810,RAVE,RAVE RESTAURANT,20200930,EPS,QTR,20201112,
PZZI,75419810,RAVE,RAVE RESTAURANT,20200630,EPS,QTR,20200928,
PZZI,75419810,RAVE,RAVE RESTAURANT,20200331,EPS,QTR,20200629,
PZZI,75419810,RAVE,RAVE RESTAURANT,20191231,EPS,QTR,20200212,
QADA,74727D30,QADA,QAD,20210731,EPS,QTR,20210825,0.37
QADA,74727D30,QADA,QAD,20210430,EPS,QTR,20210526,0.27
QADA,74727D30,QADA,QAD INC,20210131,EPS,QTR,20210324,0.59
QADA,74727D30,QADA,QAD INC,20201031,EPS,QTR,20201124,0.34
QADA,74727D30,QADA,QAD INC,20200731,EPS,QTR,20200826,0.2
QADA,74727D30,QADA,QAD INC,20200430,EPS,QTR,20200527,0.12
QADA,74727D30,QADA,QAD INC,20200131,EPS,QTR,20200318,0.11
QBYT,83587F20,SRNE,SORRENTO THERA,20220630,EPS,QTR,20220815,-0.54
QBYT,83587F20,SRNE,SORRENTO THERA,20220331,EPS,QTR,20220505,-0.12
QBYT,83587F20,SRNE,SORRENTO THERA,20211231,EPS,QTR,20220311,-0.47
QBYT,83587F20,SRNE,SORRENTO THERA,20210930,EPS,QTR,20211105,-0.4
QBYT,83587F20,SRNE,SORRENTO THERA,20210630,EPS,QTR,20210806,-0.57
QBYT,83587F20,SRNE,SORRENTO THERA,20210331,EPS,QTR,20210505,0.01
QBYT,83587F20,SRNE,SORRENTO THERA,20201231,EPS,QTR,20210219,-0.27
QBYT,83587F20,SRNE,SORRENTO THERA,20200930,EPS,QTR,20201109,-0.33
QBYT,83587F20,SRNE,SORRENTO THERA,20200630,EPS,QTR,20200804,-0.36
QBYT,83587F20,SRNE,SORRENTO THERA,20200331,EPS,QTR,20200511,-0.23
QBYT,83587F20,SRNE,SORRENTO THERA,20191231,EPS,QTR,20200303,-0.41
QCHI,74727A10,QCRH,QCR HLDGS,20220630,EPS,QTR,20220726,1.73
QCHI,74727A10,QCRH,QCR HLDGS,20220331,EPS,QTR,20220426,1.54
QCHI,74727A10,QCRH,QCR HLDGS,20211231,EPS,QTR,20220125,1.73
QCHI,74727A10,QCRH,QCR HLDGS,20210930,EPS,QTR,20211027,1.99
QCHI,74727A10,QCRH,QCR HLDGS,20210630,EPS,QTR,20210726,1.39
QCHI,74727A10,QCRH,QCR HLDGS,20210331,EPS,QTR,20210427,1.21
QCHI,74727A10,QCRH,QCR HLDGS,20201231,EPS,QTR,20210127,1.14
QCHI,74727A10,QCRH,QCR HLDGS,20200930,EPS,QTR,20201027,1.1
QCHI,74727A10,QCRH,QCR HLDGS,20200630,EPS,QTR,20200727,0.86
QCHI,74727A10,QCRH,QCR HLDGS,20200331,EPS,QTR,20200428,0.73
QCHI,74727A10,QCRH,QCR HLDGS,20191231,EPS,QTR,20200122,1.12
QCHM,74731610,KWR,QUAKER,20220630,EPS,QTR,20220804,1.32
QCHM,74731610,KWR,QUAKER,20220331,EPS,QTR,20220505,1.42
QCHM,74731610,KWR,QUAKER,20211231,EPS,QTR,20220224,1.29
QCHM,74731610,KWR,QUAKER,20210930,EPS,QTR,20211104,1.63
QCHM,74731610,KWR,QUAKER,20210630,EPS,QTR,20210803,1.82
QCHM,74731610,KWR,QUAKER,20210331,EPS,QTR,20210506,2.11
QCHM,74731610,KWR,QUAKER CHEM CP,20201231,EPS,QTR,20210225,1.63
QCHM,74731610,KWR,QUAKER CHEM CP,20200930,EPS,QTR,20201105,1.56
QCHM,74731610,KWR,QUAKER CHEM CP,20200630,EPS,QTR,20200805,0.21
QCHM,74731610,KWR,QUAKER CHEM CP,20200331,EPS,QTR,20200511,1.38
QCHM,74731610,KWR,QUAKER CHEM CP,20191231,EPS,QTR,20200302,1.34
QCOM,74752510,QCOM,QUALCOMM,20220630,EPS,QTR,20220727,2.96
QCOM,74752510,QCOM,QUALCOMM,20220331,EPS,QTR,20220427,3.21
QCOM,74752510,QCOM,QUALCOMM,20211231,EPS,QTR,20220202,3.23
QCOM,74752510,QCOM,QUALCOMM,20210930,EPS,QTR,20211103,2.55
QCOM,74752510,QCOM,QUALCOMM,20210630,EPS,QTR,20210728,1.92
QCOM,74752510,QCOM,QUALCOMM,20210331,EPS,QTR,20210428,1.9
QCOM,74752510,QCOM,QUALCOMM,20201231,EPS,QTR,20210203,2.17
QCOM,74752510,QCOM,QUALCOMM,20200930,EPS,QTR,20201104,1.45
QCOM,74752510,QCOM,QUALCOMM,20200630,EPS,QTR,20200729,0.86
QCOM,74752510,QCOM,QUALCOMM,20200331,EPS,QTR,20200429,0.88
QCOM,74752510,QCOM,QUALCOMM,20191231,EPS,QTR,20200205,0.99
QCSB,64944510,NYCB,NY CMNTY BANCP,20220630,EPS,QTR,20220727,0.35
QCSB,64944510,NYCB,NY CMNTY BANCP,20220331,EPS,QTR,20220427,0.32
QCSB,64944510,NYCB,NY CMNTY BANCP,20211231,EPS,QTR,20220126,0.31
QCSB,64944510,NYCB,NY CMNTY BANCP,20210930,EPS,QTR,20211027,0.31
QCSB,64944510,NYCB,NY CMNTY BANCP,20210630,EPS,QTR,20210728,0.33
QCSB,64944510,NYCB,NY CMNTY BANCP,20210331,EPS,QTR,20210426,0.29
QCSB,64944510,NYCB,NY COMTY BANCORP,20201231,EPS,QTR,20210127,0.39
QCSB,64944510,NYCB,NY COMTY BANCORP,20200930,EPS,QTR,20201028,0.23
QCSB,64944510,NYCB,NY COMTY BANCORP,20200630,EPS,QTR,20200729,0.21
QCSB,64944510,NYCB,NY COMTY BANCORP,20200331,EPS,QTR,20200429,0.2
QCSB,64944510,NYCB,NY COMTY BANCORP,20191231,EPS,QTR,20200129,0.2
QDEL,21979810,QDEL,QUIDELORTHO,20220630,EPS,QTR,20220804,2.34
QDEL,74838J10,QDEL,QUIDEL,20220331,EPS,QTR,20220504,11.66
QDEL,74838J10,QDEL,QUIDEL,20211231,EPS,QTR,20220217,7.29
QDEL,74838J10,QDEL,QUIDEL,20210930,EPS,QTR,20211104,5.36
